ID,TGS 826,TGS 822,TGS 2600,TGS 2602,Temperature,Humidity,Class
7696,0.06,0.13,0.22,0.15,41,34,Ethanol 9 ppm
7697,0.06,0.13,0.22,0.15,41,34,Ethanol 9 ppm
7698,0.06,0.13,0.22,0.15,41,34,Ethanol 9 ppm
7699,0.06,0.12,0.21,0.15,41,32,Ethanol 10 ppm
7700,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7701,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7702,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7703,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7704,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7705,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7706,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7707,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7708,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7709,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7710,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7711,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7712,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7713,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7714,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7715,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7716,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7717,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7718,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7719,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7720,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7721,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7722,0.06,0.12,0.21,0.14,41,32,Ethanol 10 ppm
7723,0.06,0.12,0.23,0.16,41,32,Ethanol 10 ppm
7724,0.07,0.12,0.41,0.34,41,32,Ethanol 10 ppm
7725,0.07,0.13,0.49,0.65,41,32,Ethanol 10 ppm
7726,0.24,0.27,0.51,0.96,41,32,Ethanol 10 ppm
7727,0.68,0.51,0.6,1.19,41,32,Ethanol 10 ppm
7728,1.03,0.65,0.69,1.49,41,32,Ethanol 10 ppm
7729,1.01,0.63,0.74,1.76,41,32,Ethanol 10 ppm
7730,0.99,0.61,0.77,2.09,41,32,Ethanol 10 ppm
7731,0.86,0.56,0.79,2.47,41,32,Ethanol 10 ppm
7732,1.22,0.78,0.85,2.71,41,32,Ethanol 10 ppm
7733,1.13,0.82,1.03,2.83,41,32,Ethanol 10 ppm
7734,1.42,1.21,1.17,3.07,41,32,Ethanol 10 ppm
7735,1.5,1.22,1.39,3.23,41,32,Ethanol 10 ppm
7736,1.54,1.23,1.57,3.33,41,32,Ethanol 10 ppm
7737,1.57,1.46,1.75,3.4,41,32,Ethanol 10 ppm
7738,1.56,1.73,1.89,3.45,41,32,Ethanol 10 ppm
7739,1.65,1.96,2,3.48,41,32,Ethanol 10 ppm
7740,1.76,2,2.06,3.5,41,32,Ethanol 10 ppm
7741,1.72,1.99,2.08,3.52,41,32,Ethanol 10 ppm
7742,1.68,2.05,2.06,3.53,41,32,Ethanol 10 ppm
7743,1.55,2.13,2.05,3.53,41,32,Ethanol 10 ppm
7744,1.64,2.27,2.06,3.53,41,32,Ethanol 10 ppm
7745,1.83,2.38,2.12,3.52,41,32,Ethanol 10 ppm
7746,1.83,2.29,2.2,3.51,41,32,Ethanol 10 ppm
7747,1.67,2.2,2.27,3.51,41,32,Ethanol 10 ppm
7748,1.62,2.16,2.26,3.51,41,32,Ethanol 10 ppm
7749,1.71,2.18,2.26,3.5,41,32,Ethanol 10 ppm
7750,1.69,2.19,2.27,3.5,41,32,Ethanol 10 ppm
7751,1.67,2.22,2.27,3.49,41,32,Ethanol 10 ppm
7752,1.68,2.22,2.25,3.49,41,32,Ethanol 10 ppm
7753,1.58,2.18,2.24,3.48,41,32,Ethanol 10 ppm
7754,1.59,2.18,2.23,3.46,41,32,Ethanol 10 ppm
7755,1.48,2.12,2.2,3.45,41,32,Ethanol 10 ppm
7756,1.47,2.04,2.21,3.43,41,32,Ethanol 10 ppm
7757,1.44,2.01,2.18,3.41,41,32,Ethanol 10 ppm
7758,1.47,2,2.14,3.39,41,32,Ethanol 10 ppm
7759,1.35,1.95,2.08,3.37,41,32,Ethanol 10 ppm
7760,1.29,1.91,2.01,3.34,41,32,Ethanol 10 ppm
7761,1.3,1.89,1.95,3.32,41,32,Ethanol 10 ppm
7762,1.4,1.88,1.92,3.3,41,32,Ethanol 10 ppm
7763,1.36,1.84,1.9,3.27,41,32,Ethanol 10 ppm
7764,1.29,1.78,1.86,3.25,41,32,Ethanol 10 ppm
7765,1.17,1.71,1.8,3.21,41,32,Ethanol 10 ppm
7766,1.11,1.65,1.74,3.17,41,32,Ethanol 10 ppm
7767,1.03,1.6,1.68,3.12,41,32,Ethanol 10 ppm
7768,0.9,1.51,1.59,3.08,41,32,Ethanol 10 ppm
7769,0.78,1.42,1.5,3.04,41,32,Ethanol 10 ppm
7770,0.7,1.34,1.4,2.99,41,32,Ethanol 10 ppm
7771,0.68,1.29,1.32,2.95,41,32,Ethanol 10 ppm
7772,0.65,1.22,1.26,2.91,41,32,Ethanol 10 ppm
7773,0.63,1.16,1.2,2.86,41,32,Ethanol 10 ppm
7774,0.63,1.12,1.13,2.82,41,32,Ethanol 10 ppm
7775,0.61,1.08,1.08,2.77,41,32,Ethanol 10 ppm
7776,0.59,1.04,1.03,2.72,41,32,Ethanol 10 ppm
7777,0.55,0.98,0.98,2.68,41,32,Ethanol 10 ppm
7778,0.52,0.92,0.93,2.62,41,32,Ethanol 10 ppm
7779,0.46,0.87,0.88,2.58,41,32,Ethanol 10 ppm
7780,0.44,0.84,0.85,2.52,41,32,Ethanol 10 ppm
7781,0.41,0.8,0.82,2.46,41,32,Ethanol 10 ppm
7782,0.37,0.77,0.78,2.4,41,32,Ethanol 10 ppm
7783,0.34,0.74,0.74,2.33,41,32,Ethanol 10 ppm
7784,0.32,0.7,0.71,2.27,41,32,Ethanol 10 ppm
7785,0.31,0.67,0.68,2.19,41,32,Ethanol 10 ppm
7786,0.3,0.65,0.65,2.12,41,32,Ethanol 10 ppm
7787,0.28,0.63,0.64,2.05,41,32,Ethanol 10 ppm
7788,0.26,0.59,0.61,1.96,41,32,Ethanol 10 ppm
7789,0.25,0.56,0.59,1.88,41,32,Ethanol 10 ppm
7790,0.24,0.54,0.57,1.8,41,32,Ethanol 10 ppm
7791,0.22,0.52,0.56,1.72,41,32,Ethanol 10 ppm
7792,0.22,0.51,0.54,1.64,41,32,Ethanol 10 ppm
7793,0.23,0.49,0.53,1.56,41,33,Ethanol 10 ppm
7794,0.23,0.48,0.51,1.48,41,32,Ethanol 10 ppm
7795,0.21,0.46,0.5,1.41,41,33,Ethanol 10 ppm
7796,0.19,0.44,0.49,1.33,41,32,Ethanol 10 ppm
7797,0.19,0.43,0.48,1.26,41,33,Ethanol 10 ppm
7798,0.19,0.42,0.47,1.19,41,33,Ethanol 10 ppm
7799,0.18,0.42,0.45,1.12,41,33,Ethanol 10 ppm
7800,0.18,0.41,0.44,1.06,41,33,Ethanol 10 ppm
7801,0.19,0.4,0.43,0.99,41,33,Ethanol 10 ppm
7802,0.18,0.39,0.43,0.92,41,33,Ethanol 10 ppm
7803,0.17,0.38,0.42,0.87,41,33,Ethanol 10 ppm
7804,0.17,0.36,0.4,0.82,41,33,Ethanol 10 ppm
7805,0.16,0.35,0.4,0.77,41,33,Ethanol 10 ppm
7806,0.15,0.34,0.39,0.73,41,33,Ethanol 10 ppm
7807,0.14,0.33,0.38,0.7,41,33,Ethanol 10 ppm
7808,0.14,0.33,0.37,0.66,41,33,Ethanol 10 ppm
7809,0.13,0.32,0.36,0.63,41,33,Ethanol 10 ppm
7810,0.13,0.31,0.36,0.6,41,33,Ethanol 10 ppm
7811,0.12,0.3,0.35,0.57,41,33,Ethanol 10 ppm
7812,0.12,0.29,0.34,0.54,41,33,Ethanol 10 ppm
7813,0.11,0.29,0.34,0.51,41,33,Ethanol 10 ppm
7814,0.11,0.28,0.33,0.48,41,33,Ethanol 10 ppm
7815,0.1,0.27,0.33,0.45,41,33,Ethanol 10 ppm
7816,0.1,0.27,0.32,0.43,41,33,Ethanol 10 ppm
7817,0.1,0.26,0.32,0.41,41,33,Ethanol 10 ppm
7818,0.1,0.25,0.32,0.38,41,33,Ethanol 10 ppm
7819,0.1,0.25,0.31,0.37,41,33,Ethanol 10 ppm
7820,0.09,0.24,0.31,0.35,41,33,Ethanol 10 ppm
7821,0.09,0.23,0.3,0.33,41,33,Ethanol 10 ppm
7822,0.09,0.23,0.3,0.32,41,33,Ethanol 10 ppm
7823,0.09,0.22,0.29,0.3,41,33,Ethanol 10 ppm
7824,0.08,0.22,0.29,0.29,41,33,Ethanol 10 ppm
7825,0.08,0.22,0.29,0.28,41,33,Ethanol 10 ppm
7826,0.08,0.22,0.29,0.27,41,33,Ethanol 10 ppm
7827,0.08,0.22,0.28,0.27,41,33,Ethanol 10 ppm
7828,0.08,0.21,0.28,0.26,41,33,Ethanol 10 ppm
7829,0.08,0.21,0.28,0.25,41,33,Ethanol 10 ppm
7830,0.08,0.2,0.27,0.24,41,33,Ethanol 10 ppm
7831,0.07,0.2,0.27,0.24,41,33,Ethanol 10 ppm
7832,0.07,0.2,0.27,0.23,41,33,Ethanol 10 ppm
7833,0.07,0.19,0.27,0.23,41,33,Ethanol 10 ppm
7834,0.07,0.19,0.27,0.22,41,33,Ethanol 10 ppm
7835,0.07,0.19,0.26,0.22,41,33,Ethanol 10 ppm
7836,0.07,0.19,0.26,0.22,41,33,Ethanol 10 ppm
7837,0.07,0.18,0.26,0.22,41,33,Ethanol 10 ppm
7838,0.07,0.18,0.26,0.21,41,33,Ethanol 10 ppm
7839,0.07,0.18,0.26,0.21,41,33,Ethanol 10 ppm
7840,0.07,0.18,0.26,0.21,41,33,Ethanol 10 ppm
7841,0.07,0.18,0.25,0.2,41,33,Ethanol 10 ppm
7842,0.07,0.17,0.25,0.2,41,33,Ethanol 10 ppm
7843,0.06,0.17,0.25,0.2,41,33,Ethanol 10 ppm
7844,0.06,0.17,0.25,0.19,41,33,Ethanol 10 ppm
7845,0.06,0.17,0.25,0.19,41,33,Ethanol 10 ppm
7846,0.06,0.17,0.25,0.19,41,33,Ethanol 10 ppm
7847,0.06,0.16,0.24,0.19,41,33,Ethanol 10 ppm
7848,0.06,0.16,0.24,0.19,41,33,Ethanol 10 ppm
7849,0.06,0.16,0.24,0.18,41,33,Ethanol 10 ppm
7850,0.06,0.16,0.24,0.18,41,33,Ethanol 10 ppm
7851,0.06,0.16,0.24,0.18,41,33,Ethanol 10 ppm
7852,0.06,0.16,0.24,0.18,41,33,Ethanol 10 ppm
7853,0.06,0.16,0.24,0.18,41,33,Ethanol 10 ppm
7854,0.06,0.15,0.24,0.18,41,33,Ethanol 10 ppm
7855,0.06,0.15,0.24,0.18,41,33,Ethanol 10 ppm
7856,0.06,0.15,0.24,0.18,41,33,Ethanol 10 ppm
7857,0.06,0.15,0.23,0.17,41,33,Ethanol 10 ppm
7858,0.06,0.15,0.23,0.17,41,33,Ethanol 10 ppm
7859,0.06,0.15,0.23,0.17,41,33,Ethanol 10 ppm
7860,0.06,0.15,0.23,0.17,41,33,Ethanol 10 ppm
7861,0.06,0.15,0.23,0.17,41,33,Ethanol 10 ppm
7862,0.06,0.15,0.23,0.17,41,33,Ethanol 10 ppm
7863,0.06,0.15,0.23,0.17,41,33,Ethanol 10 ppm
7864,0.06,0.14,0.23,0.17,41,33,Ethanol 10 ppm
7865,0.06,0.14,0.23,0.17,41,33,Ethanol 10 ppm
7866,0.06,0.14,0.23,0.17,41,33,Ethanol 10 ppm
7867,0.06,0.14,0.23,0.17,41,33,Ethanol 10 ppm
7868,0.06,0.14,0.22,0.17,41,33,Ethanol 10 ppm
7869,0.06,0.14,0.22,0.17,41,33,Ethanol 10 ppm
7870,0.06,0.14,0.22,0.17,41,33,Ethanol 10 ppm
7871,,,,,,,
7872,0.06,0.13,0.17,0.12,33,51,Ammonia 1 ppm
7873,0.06,0.13,0.17,0.12,33,51,Ammonia 1 ppm
7874,0.06,0.13,0.17,0.12,33,51,Ammonia 1 ppm
7875,0.06,0.13,0.17,0.12,33,51,Ammonia 1 ppm
7876,0.06,0.13,0.17,0.12,33,51,Ammonia 1 ppm
7877,0.06,0.13,0.17,0.12,33,51,Ammonia 1 ppm
7878,0.06,0.13,0.17,0.12,33,51,Ammonia 1 ppm
7879,0.06,0.13,0.17,0.12,33,51,Ammonia 1 ppm
7880,0.06,0.13,0.17,0.12,33,51,Ammonia 1 ppm
7881,0.06,0.13,0.17,0.12,33,51,Ammonia 1 ppm
7882,0.03,0.13,0.17,0.12,33,51,Ammonia 1 ppm
7883,0.03,0.13,0.17,0.12,33,51,Ammonia 1 ppm
7884,0.03,0.13,0.17,0.12,33,51,Ammonia 1 ppm
7885,0.03,0.13,0.17,0.12,33,51,Ammonia 1 ppm
7886,0.03,0.13,0.17,0.12,33,51,Ammonia 1 ppm
7887,0.03,0.13,0.17,0.12,33,51,Ammonia 1 ppm
7888,0.03,0.13,0.17,0.12,33,51,Ammonia 1 ppm
7889,0.03,0.13,0.17,0.12,33,51,Ammonia 1 ppm
7890,0.03,0.13,0.18,0.12,33,51,Ammonia 1 ppm
7891,0.03,0.13,0.18,0.12,33,51,Ammonia 1 ppm
7892,0.03,0.13,0.18,0.12,33,51,Ammonia 1 ppm
7893,0.03,0.13,0.18,0.12,33,51,Ammonia 1 ppm
7894,0.03,0.13,0.18,0.13,33,51,Ammonia 1 ppm
7895,0.03,0.13,0.18,0.13,33,51,Ammonia 1 ppm
7896,0.03,0.13,0.18,0.13,33,51,Ammonia 1 ppm
7897,0.03,0.13,0.18,0.13,33,51,Ammonia 1 ppm
7898,0.03,0.13,0.18,0.13,33,51,Ammonia 1 ppm
7899,0.03,0.13,0.18,0.13,33,50,Ammonia 1 ppm
7900,0.03,0.13,0.18,0.13,33,50,Ammonia 1 ppm
7901,0.03,0.13,0.18,0.13,33,50,Ammonia 1 ppm
7902,0.03,0.13,0.18,0.13,33,50,Ammonia 1 ppm
7903,0.03,0.13,0.18,0.13,33,50,Ammonia 1 ppm
7904,0.03,0.13,0.18,0.15,33,50,Ammonia 1 ppm
7905,0.03,0.13,0.18,0.22,33,50,Ammonia 1 ppm
7906,0.03,0.13,0.18,0.37,33,50,Ammonia 1 ppm
7907,0.03,0.13,0.18,0.54,33,50,Ammonia 1 ppm
7908,0.03,0.13,0.18,0.7,33,50,Ammonia 1 ppm
7909,0.03,0.13,0.19,0.81,33,50,Ammonia 1 ppm
7910,0.03,0.14,0.2,0.85,33,50,Ammonia 1 ppm
7911,0.03,0.14,0.2,0.82,33,50,Ammonia 1 ppm
7912,0.06,0.14,0.21,0.77,33,50,Ammonia 1 ppm
7913,0.1,0.14,0.22,0.76,33,50,Ammonia 1 ppm
7914,0.13,0.14,0.22,0.75,33,50,Ammonia 1 ppm
7915,0.21,0.15,0.23,0.76,34,50,Ammonia 1 ppm
7916,0.27,0.15,0.24,0.76,34,50,Ammonia 1 ppm
7917,0.32,0.15,0.25,0.76,34,50,Ammonia 1 ppm
7918,0.32,0.15,0.26,0.76,34,50,Ammonia 1 ppm
7919,0.3,0.16,0.27,0.76,34,50,Ammonia 1 ppm
7920,0.34,0.16,0.28,0.76,34,50,Ammonia 1 ppm
7921,0.43,0.16,0.28,0.76,34,50,Ammonia 1 ppm
7922,0.5,0.16,0.29,0.76,34,50,Ammonia 1 ppm
7923,0.51,0.16,0.3,0.77,34,50,Ammonia 1 ppm
7924,0.51,0.16,0.31,0.79,34,50,Ammonia 1 ppm
7925,0.49,0.17,0.31,0.8,34,50,Ammonia 1 ppm
7926,0.45,0.17,0.32,0.81,34,50,Ammonia 1 ppm
7927,0.42,0.17,0.33,0.82,34,50,Ammonia 1 ppm
7928,0.39,0.17,0.34,0.83,34,50,Ammonia 1 ppm
7929,0.4,0.17,0.35,0.83,34,50,Ammonia 1 ppm
7930,0.42,0.17,0.36,0.83,34,50,Ammonia 1 ppm
7931,0.49,0.18,0.37,0.83,34,50,Ammonia 1 ppm
7932,0.49,0.18,0.38,0.83,34,50,Ammonia 1 ppm
7933,0.44,0.18,0.38,0.83,34,50,Ammonia 1 ppm
7934,0.36,0.18,0.39,0.83,34,50,Ammonia 1 ppm
7935,0.39,0.18,0.4,0.82,34,50,Ammonia 1 ppm
7936,0.38,0.19,0.4,0.82,34,49,Ammonia 1 ppm
7937,0.35,0.19,0.41,0.8,34,49,Ammonia 1 ppm
7938,0.33,0.19,0.41,0.8,34,49,Ammonia 1 ppm
7939,0.32,0.19,0.42,0.79,34,49,Ammonia 1 ppm
7940,0.3,0.19,0.42,0.78,34,49,Ammonia 1 ppm
7941,0.28,0.2,0.42,0.77,34,49,Ammonia 1 ppm
7942,0.27,0.2,0.43,0.76,34,49,Ammonia 1 ppm
7943,0.18,0.2,0.43,0.74,34,49,Ammonia 1 ppm
7944,0.18,0.2,0.43,0.73,34,49,Ammonia 1 ppm
7945,0.19,0.21,0.43,0.73,34,49,Ammonia 1 ppm
7946,0.19,0.21,0.44,0.73,34,49,Ammonia 1 ppm
7947,0.19,0.21,0.44,0.73,34,49,Ammonia 1 ppm
7948,0.19,0.21,0.44,0.73,34,49,Ammonia 1 ppm
7949,0.19,0.21,0.45,0.72,34,49,Ammonia 1 ppm
7950,0.18,0.22,0.45,0.71,34,49,Ammonia 1 ppm
7951,0.16,0.22,0.45,0.71,34,49,Ammonia 1 ppm
7952,0.15,0.22,0.45,0.71,34,49,Ammonia 1 ppm
7953,0.15,0.22,0.46,0.71,34,49,Ammonia 1 ppm
7954,0.15,0.22,0.46,0.71,34,49,Ammonia 1 ppm
7955,0.14,0.22,0.46,0.71,34,49,Ammonia 1 ppm
7956,0.14,0.22,0.46,0.71,34,49,Ammonia 1 ppm
7957,0.14,0.22,0.46,0.7,34,49,Ammonia 1 ppm
7958,0.14,0.23,0.46,0.69,34,49,Ammonia 1 ppm
7959,0.14,0.23,0.46,0.68,34,49,Ammonia 1 ppm
7960,0.13,0.23,0.46,0.67,34,49,Ammonia 1 ppm
7961,0.13,0.23,0.46,0.65,34,49,Ammonia 1 ppm
7962,0.13,0.23,0.46,0.65,34,49,Ammonia 1 ppm
7963,0.13,0.24,0.46,0.63,34,49,Ammonia 1 ppm
7964,0.12,0.24,0.46,0.62,34,49,Ammonia 1 ppm
7965,0.12,0.24,0.46,0.62,34,49,Ammonia 1 ppm
7966,0.12,0.24,0.46,0.61,34,49,Ammonia 1 ppm
7967,0.12,0.24,0.46,0.61,34,49,Ammonia 1 ppm
7968,0.12,0.24,0.46,0.6,34,49,Ammonia 1 ppm
7969,0.11,0.25,0.46,0.59,34,49,Ammonia 1 ppm
7970,0.11,0.25,0.46,0.59,34,49,Ammonia 1 ppm
7971,0.11,0.25,0.46,0.59,34,49,Ammonia 1 ppm
7972,0.11,0.25,0.46,0.59,34,49,Ammonia 1 ppm
7973,0.11,0.25,0.46,0.59,34,48,Ammonia 1 ppm
7974,0.11,0.25,0.46,0.6,34,48,Ammonia 1 ppm
7975,0.11,0.25,0.46,0.6,34,48,Ammonia 1 ppm
7976,0.11,0.26,0.45,0.59,34,48,Ammonia 1 ppm
7977,0.11,0.26,0.45,0.59,34,48,Ammonia 1 ppm
7978,0.11,0.26,0.45,0.58,34,48,Ammonia 1 ppm
7979,0.11,0.26,0.45,0.57,34,48,Ammonia 1 ppm
7980,0.1,0.26,0.45,0.56,34,48,Ammonia 1 ppm
7981,0.1,0.26,0.45,0.55,34,48,Ammonia 1 ppm
7982,0.1,0.26,0.44,0.54,34,48,Ammonia 1 ppm
7983,0.1,0.27,0.44,0.53,34,48,Ammonia 1 ppm
7984,0.09,0.27,0.44,0.52,34,48,Ammonia 1 ppm
7985,0.09,0.27,0.44,0.51,34,48,Ammonia 1 ppm
7986,0.09,0.27,0.44,0.5,34,48,Ammonia 1 ppm
7987,0.09,0.27,0.43,0.5,34,48,Ammonia 1 ppm
7988,0.09,0.27,0.43,0.49,34,48,Ammonia 1 ppm
7989,0.09,0.27,0.43,0.49,34,48,Ammonia 1 ppm
7990,0.09,0.27,0.43,0.48,34,48,Ammonia 1 ppm
7991,0.09,0.27,0.43,0.47,34,48,Ammonia 1 ppm
7992,0.09,0.27,0.43,0.47,34,48,Ammonia 1 ppm
7993,0.09,0.28,0.42,0.46,34,48,Ammonia 1 ppm
7994,0.09,0.28,0.42,0.46,34,48,Ammonia 1 ppm
7995,0.09,0.28,0.42,0.46,34,48,Ammonia 1 ppm
7996,0.09,0.28,0.42,0.45,34,48,Ammonia 1 ppm
7997,0.09,0.28,0.42,0.45,34,48,Ammonia 1 ppm
7998,0.09,0.28,0.41,0.45,34,48,Ammonia 1 ppm
7999,0.09,0.28,0.41,0.45,34,48,Ammonia 1 ppm
8000,0.08,0.28,0.41,0.44,34,48,Ammonia 1 ppm
8001,0.08,0.28,0.41,0.44,34,48,Ammonia 1 ppm
8002,0.08,0.28,0.4,0.44,34,48,Ammonia 1 ppm
8003,0.08,0.28,0.4,0.44,34,48,Ammonia 1 ppm
8004,0.08,0.28,0.4,0.44,34,48,Ammonia 1 ppm
8005,0.08,0.28,0.4,0.43,34,48,Ammonia 1 ppm
8006,0.08,0.28,0.39,0.43,34,48,Ammonia 1 ppm
8007,0.08,0.28,0.39,0.43,35,48,Ammonia 1 ppm
8008,0.08,0.28,0.39,0.43,35,48,Ammonia 1 ppm
8009,0.08,0.28,0.39,0.43,35,48,Ammonia 1 ppm
8010,0.08,0.28,0.38,0.43,35,48,Ammonia 1 ppm
8011,0.08,0.28,0.38,0.42,35,48,Ammonia 1 ppm
8012,0.07,0.29,0.38,0.42,35,48,Ammonia 1 ppm
8013,0.07,0.29,0.38,0.41,35,48,Ammonia 1 ppm
8014,0.07,0.29,0.37,0.41,35,47,Ammonia 1 ppm
8015,0.07,0.29,0.37,0.4,35,48,Ammonia 1 ppm
8016,0.07,0.29,0.37,0.39,35,47,Ammonia 1 ppm
8017,0.07,0.29,0.37,0.39,35,47,Ammonia 1 ppm
8018,0.07,0.29,0.37,0.39,35,47,Ammonia 1 ppm
8019,0.07,0.29,0.37,0.38,35,47,Ammonia 1 ppm
8020,0.07,0.29,0.36,0.38,35,47,Ammonia 1 ppm
8021,0.07,0.29,0.36,0.38,35,47,Ammonia 1 ppm
8022,0.07,0.29,0.36,0.38,35,47,Ammonia 1 ppm
8023,0.07,0.29,0.36,0.38,35,47,Ammonia 1 ppm
8024,0.07,0.29,0.35,0.38,35,47,Ammonia 1 ppm
8025,0.06,0.29,0.35,0.38,35,47,Ammonia 1 ppm
8026,0.07,0.29,0.35,0.38,35,47,Ammonia 1 ppm
8027,0.06,0.29,0.35,0.37,35,47,Ammonia 1 ppm
8028,0.06,0.29,0.35,0.37,35,47,Ammonia 1 ppm
8029,0.07,0.29,0.35,0.37,35,47,Ammonia 1 ppm
8030,0.07,0.3,0.34,0.36,35,47,Ammonia 1 ppm
8031,0.06,0.3,0.34,0.36,35,47,Ammonia 1 ppm
8032,0.06,0.3,0.34,0.36,35,47,Ammonia 1 ppm
8033,0.06,0.3,0.34,0.36,35,47,Ammonia 1 ppm
8034,0.06,0.3,0.34,0.36,35,47,Ammonia 1 ppm
8035,0.06,0.3,0.34,0.36,35,47,Ammonia 1 ppm
8036,0.06,0.3,0.34,0.36,35,47,Ammonia 1 ppm
8037,0.06,0.3,0.33,0.36,35,47,Ammonia 1 ppm
8038,0.06,0.3,0.33,0.36,35,47,Ammonia 1 ppm
8039,0.06,0.3,0.33,0.36,35,47,Ammonia 1 ppm
8040,0.06,0.3,0.33,0.36,35,47,Ammonia 1 ppm
8041,0.06,0.31,0.33,0.36,35,47,Ammonia 1 ppm
8042,0.06,0.3,0.33,0.35,35,47,Ammonia 1 ppm
8043,0.06,0.31,0.33,0.35,35,47,Ammonia 1 ppm
8044,0.06,0.31,0.32,0.35,35,47,Ammonia 1 ppm
8045,0.06,0.31,0.32,0.35,35,47,Ammonia 1 ppm
8046,0.06,0.31,0.32,0.34,35,47,Ammonia 1 ppm
8047,0.03,0.31,0.32,0.34,35,47,Ammonia 1 ppm
8048,0.03,0.31,0.32,0.34,35,47,Ammonia 1 ppm
8049,0.03,0.31,0.32,0.34,35,47,Ammonia 1 ppm
8050,0.03,0.31,0.32,0.33,35,47,Ammonia 1 ppm
8051,0.03,0.31,0.31,0.33,35,47,Ammonia 1 ppm
8052,0.03,0.31,0.31,0.33,35,47,Ammonia 1 ppm
8053,0.03,0.31,0.31,0.33,35,47,Ammonia 1 ppm
8054,0.03,0.31,0.31,0.33,35,47,Ammonia 1 ppm
8055,0.03,0.31,0.31,0.33,35,47,Ammonia 1 ppm
8056,0.03,0.31,0.31,0.33,35,47,Ammonia 1 ppm
8057,0.03,0.31,0.31,0.33,35,47,Ammonia 1 ppm
8058,0.03,0.31,0.31,0.33,35,47,Ammonia 1 ppm
8059,0.03,0.31,0.31,0.33,35,47,Ammonia 1 ppm
8060,0.03,0.31,0.3,0.32,35,47,Ammonia 1 ppm
8061,0.03,0.31,0.3,0.32,35,47,Ammonia 1 ppm
8062,0.03,0.31,0.3,0.32,35,46,Ammonia 1 ppm
8063,0.03,0.31,0.3,0.32,35,46,Ammonia 1 ppm
8064,0.03,0.31,0.3,0.32,35,46,Ammonia 1 ppm
8065,0.03,0.31,0.3,0.32,35,46,Ammonia 1 ppm
8066,0.03,0.31,0.3,0.31,35,46,Ammonia 1 ppm
8067,0.03,0.31,0.3,0.31,35,46,Ammonia 1 ppm
8068,0.03,0.3,0.29,0.31,35,46,Ammonia 1 ppm
8069,0.03,0.3,0.29,0.31,35,46,Ammonia 1 ppm
8070,0.03,0.3,0.29,0.31,35,46,Ammonia 1 ppm
8071,0.03,0.3,0.29,0.31,35,46,Ammonia 1 ppm
8072,,0.3,0.29,0.3,35,46,Ammonia 1 ppm
8073,,0.3,0.29,0.3,35,46,Ammonia 1 ppm
8074,,0.3,0.29,0.3,35,46,Ammonia 1 ppm
8075,,0.3,0.29,0.3,35,46,Ammonia 1 ppm
8076,,0.3,0.29,0.3,35,46,Ammonia 1 ppm
8077,,0.3,0.28,0.3,35,46,Ammonia 1 ppm
8078,,0.3,0.28,0.3,35,46,Ammonia 1 ppm
8079,,0.3,0.28,0.3,35,46,Ammonia 1 ppm
8080,,0.3,0.28,0.3,35,46,Ammonia 1 ppm
8081,,0.3,0.28,0.3,35,46,Ammonia 1 ppm
8082,,0.3,0.28,0.29,35,46,Ammonia 1 ppm
8083,,0.3,0.28,0.29,35,46,Ammonia 1 ppm
8084,,0.3,0.28,0.29,35,46,Ammonia 1 ppm
8085,,0.3,0.28,0.29,35,46,Ammonia 1 ppm
8086,,0.3,0.27,0.29,35,46,Ammonia 1 ppm
8087,,0.3,0.27,0.29,35,46,Ammonia 1 ppm
8088,,0.3,0.27,0.28,35,46,Ammonia 1 ppm
8089,,0.28,0.25,0.24,35,45,Ammonia 1 ppm
8090,,0.28,0.25,0.24,35,45,Ammonia 1 ppm
8091,,0.27,0.24,0.24,35,45,Ammonia 1 ppm
8092,,0.27,0.24,0.24,35,45,Ammonia 1 ppm
8093,,0.27,0.24,0.24,35,45,Ammonia 1 ppm
8094,,0.27,0.24,0.24,35,45,Ammonia 1 ppm
8095,,0.27,0.24,0.23,35,45,Ammonia 1 ppm
8096,,0.27,0.24,0.23,35,45,Ammonia 1 ppm
