ID,TGS 826,TGS 822,TGS 2600,TGS 2602,Temperature,Humidity,Class
1876,,,,0.4,37,41,Acetone 5 ppm
1877,,,,0.4,37,41,Acetone 5 ppm
1878,,,,0.4,37,41,Acetone 5 ppm
1879,,,,0.4,37,41,Acetone 5 ppm
1880,,,,0.4,37,41,Acetone 5 ppm
1881,,,,0.4,37,41,Acetone 5 ppm
1882,,,,0.4,37,41,Acetone 5 ppm
1883,,,,0.4,37,41,Acetone 5 ppm
1884,,,,0.4,37,41,Acetone 5 ppm
1885,,,,0.4,37,41,Acetone 5 ppm
1886,,,,0.4,37,41,Acetone 5 ppm
1887,,,,0.4,37,41,Acetone 5 ppm
1888,,,,0.4,37,41,Acetone 5 ppm
1889,,,,0.4,37,41,Acetone 5 ppm
1890,,,,0.4,37,41,Acetone 5 ppm
1891,,,,0.4,37,41,Acetone 5 ppm
1892,,,,0.4,37,41,Acetone 5 ppm
1893,,,,0.4,37,41,Acetone 5 ppm
1894,,,,0.39,37,41,Acetone 5 ppm
1895,,,,0.39,37,41,Acetone 5 ppm
1896,,,,0.39,37,41,Acetone 5 ppm
1897,,,,0.39,37,41,Acetone 5 ppm
1898,,,,0.39,37,41,Acetone 5 ppm
1899,,,,0.39,37,41,Acetone 5 ppm
1900,,,,0.39,37,41,Acetone 5 ppm
1901,,,,0.39,37,41,Acetone 5 ppm
1902,,,,0.39,37,41,Acetone 5 ppm
1903,,,,0.39,37,41,Acetone 5 ppm
1904,,,,0.39,37,41,Acetone 5 ppm
1905,,,,0.39,37,41,Acetone 5 ppm
1906,,,,0.39,37,41,Acetone 5 ppm
1907,,,,0.39,37,41,Acetone 5 ppm
1908,,,,0.39,37,41,Acetone 5 ppm
1909,,,,0.39,37,41,Acetone 5 ppm
1910,,,,0.39,37,41,Acetone 5 ppm
1911,,,,0.39,37,41,Acetone 5 ppm
1912,,,,0.39,37,41,Acetone 5 ppm
1913,,,,0.4,37,41,Acetone 5 ppm
1914,,,,0.4,37,41,Acetone 5 ppm
1915,,,,0.4,37,41,Acetone 5 ppm
1916,,,,0.4,37,41,Acetone 5 ppm
1917,,,,0.4,37,41,Acetone 5 ppm
1918,,,,0.4,37,41,Acetone 5 ppm
1919,,,,0.4,37,41,Acetone 5 ppm
1920,,,,0.4,37,41,Acetone 5 ppm
1921,,,,0.4,37,41,Acetone 5 ppm
1922,,,,0.4,37,41,Acetone 5 ppm
1923,,,,0.4,37,41,Acetone 5 ppm
1924,,,,0.4,37,41,Acetone 5 ppm
1925,,,,0.4,37,41,Acetone 5 ppm
1926,,,,0.4,37,41,Acetone 5 ppm
1927,,,,0.4,37,41,Acetone 5 ppm
1928,,,,0.4,37,41,Acetone 5 ppm
1929,,,,0.4,37,41,Acetone 5 ppm
1930,,,,0.39,37,41,Acetone 5 ppm
1931,,,,0.39,37,41,Acetone 5 ppm
1932,,,,0.39,37,41,Acetone 5 ppm
1933,,,,0.39,37,41,Acetone 5 ppm
1934,,,,0.39,37,41,Acetone 5 ppm
1935,,,,0.39,37,41,Acetone 5 ppm
1936,,,,0.39,37,41,Acetone 5 ppm
1937,,,,0.39,37,41,Acetone 5 ppm
1938,,,,0.39,37,41,Acetone 5 ppm
1939,,,,0.39,37,41,Acetone 5 ppm
1940,,,,0.39,37,41,Acetone 5 ppm
1941,,,,0.39,37,41,Acetone 5 ppm
1942,,,,0.39,37,41,Acetone 5 ppm
1943,,,,0.38,37,41,Acetone 5 ppm
1944,,,,0.38,37,41,Acetone 5 ppm
1945,,,,0.38,37,41,Acetone 5 ppm
1946,,,,0.38,37,41,Acetone 5 ppm
1947,,,,0.38,37,41,Acetone 5 ppm
1948,,,,0.38,37,41,Acetone 5 ppm
1949,,,,0.38,37,41,Acetone 5 ppm
1950,,,,0.38,37,41,Acetone 5 ppm
1951,,,,0.37,37,41,Acetone 5 ppm
1952,,,,0.37,37,41,Acetone 5 ppm
1953,,,,0.37,37,41,Acetone 5 ppm
1954,,,,0.37,37,41,Acetone 5 ppm
1955,,,,0.38,37,41,Acetone 5 ppm
1956,,,,0.38,37,41,Acetone 5 ppm
1957,,,,0.38,37,41,Acetone 5 ppm
1958,,,,0.38,37,41,Acetone 5 ppm
1959,,,,0.38,37,41,Acetone 5 ppm
1960,,,,0.38,37,41,Acetone 5 ppm
1961,,,,0.38,37,41,Acetone 5 ppm
1962,,,,0.38,37,41,Acetone 5 ppm
1963,,,,0.37,37,41,Acetone 5 ppm
1964,,,,0.38,37,41,Acetone 5 ppm
1965,,,,0.38,37,41,Acetone 5 ppm
1966,,,,0.37,37,41,Acetone 5 ppm
1967,,,,0.37,37,41,Acetone 5 ppm
1968,,,,0.37,37,41,Acetone 5 ppm
1969,,,,0.37,37,41,Acetone 5 ppm
1970,,,,0.37,37,41,Acetone 5 ppm
1971,,,,0.37,37,41,Acetone 5 ppm
1972,,,,0.37,37,41,Acetone 5 ppm
1973,,,,0.37,37,41,Acetone 5 ppm
1974,,,,0.37,37,41,Acetone 5 ppm
1975,,,,0.37,37,41,Acetone 5 ppm
1976,,,,0.37,37,41,Acetone 5 ppm
1977,,,,0.37,37,41,Acetone 5 ppm
1978,,,,0.37,37,41,Acetone 5 ppm
1979,,,,0.37,37,41,Acetone 5 ppm
1980,,,,0.37,37,41,Acetone 5 ppm
1981,,,,0.37,37,41,Acetone 5 ppm
1982,,,,0.37,37,41,Acetone 5 ppm
1983,,,,0.37,37,41,Acetone 5 ppm
1984,,,,0.37,37,41,Acetone 5 ppm
1985,,,,0.37,37,41,Acetone 5 ppm
1986,,,,0.37,37,41,Acetone 5 ppm
1987,,,,0.37,37,41,Acetone 5 ppm
1988,,,,0.37,37,41,Acetone 5 ppm
1989,,,,0.37,37,41,Acetone 5 ppm
1990,,,,0.37,37,41,Acetone 5 ppm
1991,,,,0.37,37,41,Acetone 5 ppm
1992,,,,0.37,37,41,Acetone 5 ppm
1993,,,,0.37,37,41,Acetone 5 ppm
1994,,,,0.37,37,41,Acetone 5 ppm
1995,,,,0.37,37,41,Acetone 5 ppm
1996,,,,0.37,37,41,Acetone 5 ppm
1997,,,,0.37,37,41,Acetone 5 ppm
1998,,,,0.37,37,41,Acetone 5 ppm
1999,,,,0.37,37,41,Acetone 5 ppm
2000,,,,0.37,37,41,Acetone 5 ppm
2001,,,,0.37,37,41,Acetone 5 ppm
2002,,,,0.37,37,41,Acetone 5 ppm
2003,,,,0.37,37,41,Acetone 5 ppm
2004,,,,0.37,37,41,Acetone 5 ppm
2005,,,,0.37,37,41,Acetone 5 ppm
2006,,,,0.37,37,41,Acetone 5 ppm
2007,,,,0.37,37,41,Acetone 5 ppm
2008,,,,0.37,37,41,Acetone 5 ppm
2009,,,,0.37,37,41,Acetone 5 ppm
2010,,,,0.37,37,41,Acetone 5 ppm
2011,,,,0.37,37,41,Acetone 5 ppm
2012,,,,0.37,37,41,Acetone 5 ppm
2013,,,,0.36,37,41,Acetone 5 ppm
2014,,,,0.36,37,41,Acetone 5 ppm
2015,,,,0.36,37,41,Acetone 5 ppm
2016,,,,0.36,37,41,Acetone 5 ppm
2017,,,,0.36,37,41,Acetone 5 ppm
2018,,,,0.36,37,41,Acetone 5 ppm
2019,,,,0.36,37,41,Acetone 5 ppm
2020,,,,0.36,37,41,Acetone 5 ppm
2021,,,,0.36,37,41,Acetone 5 ppm
2022,,,,0.36,37,41,Acetone 5 ppm
2023,,,,0.36,37,41,Acetone 5 ppm
2024,,,,0.36,37,41,Acetone 5 ppm
2025,,,,0.36,37,41,Acetone 5 ppm
2026,,,,0.36,37,41,Acetone 5 ppm
2027,,,,0.36,37,41,Acetone 5 ppm
2028,,,,0.36,37,41,Acetone 5 ppm
2029,,,,0.36,37,41,Acetone 5 ppm
2030,,,,0.36,37,41,Acetone 5 ppm
2031,,,,0.36,37,41,Acetone 5 ppm
2032,,,,0.36,37,41,Acetone 5 ppm
2033,,,,0.36,37,41,Acetone 5 ppm
2034,,,,0.36,37,41,Acetone 5 ppm
2035,,,,0.36,37,41,Acetone 5 ppm
2036,,,,0.35,37,41,Acetone 5 ppm
2037,,,,0.35,37,41,Acetone 5 ppm
2038,,,,0.35,37,41,Acetone 5 ppm
2039,,,,0.35,37,41,Acetone 5 ppm
2040,,,,0.35,37,41,Acetone 5 ppm
2041,,,,0.34,37,41,Acetone 5 ppm
2042,,,,0.34,37,41,Acetone 5 ppm
2043,,,,0.34,37,41,Acetone 5 ppm
2044,,,,0.34,37,41,Acetone 5 ppm
2045,,,,0.35,37,41,Acetone 5 ppm
2046,,,,0.35,37,41,Acetone 5 ppm
2047,,,,0.35,37,41,Acetone 5 ppm
2048,,,,0.35,37,41,Acetone 5 ppm
2049,,,,0.35,37,41,Acetone 5 ppm
2050,,,,0.35,37,41,Acetone 5 ppm
2051,,,,0.34,37,41,Acetone 5 ppm
2052,,,,0.34,37,41,Acetone 5 ppm
2053,,,,0.34,37,41,Acetone 5 ppm
2054,,,,0.34,37,41,Acetone 5 ppm
2055,,,,0.34,37,41,Acetone 5 ppm
2056,,,,0.34,37,41,Acetone 5 ppm
2057,,,,0.34,37,41,Acetone 5 ppm
2058,,,,0.34,37,41,Acetone 5 ppm
2059,,,,0.34,37,41,Acetone 5 ppm
2060,,,,0.34,37,41,Acetone 5 ppm
2061,,,,0.34,37,41,Acetone 5 ppm
2062,,,,0.34,37,41,Acetone 5 ppm
2063,,,,0.34,37,41,Acetone 5 ppm
2064,,,,0.34,37,41,Acetone 5 ppm
2065,,,,0.34,37,41,Acetone 5 ppm
2066,,,,0.34,37,41,Acetone 5 ppm
2067,,,,,,,
2068,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2069,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2070,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2071,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2072,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2073,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2074,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2075,0.05,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2076,0.05,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2077,0.05,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2078,0.05,0.11,0.17,0.18,40,41,Ethanol 1 ppm
2079,0.05,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2080,0.05,0.11,0.17,0.18,40,41,Ethanol 1 ppm
2081,0.05,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2082,0.05,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2083,0.05,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2084,0.05,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2085,0.05,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2086,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2087,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2088,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2089,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2090,0.05,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2091,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2092,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2093,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2094,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2095,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2096,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2097,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2098,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2099,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2100,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2101,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2102,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2103,0.04,0.11,0.17,0.18,40,41,Ethanol 1 ppm
2104,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2105,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2106,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2107,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2108,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2109,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2110,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2111,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2112,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2113,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2114,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2115,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2116,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2117,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2118,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2119,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2120,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2121,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2122,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2123,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2124,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2125,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2126,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2127,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2128,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2129,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2130,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2131,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2132,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2133,0.04,0.11,0.17,0.18,40,41,Ethanol 1 ppm
2134,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2135,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2136,0.04,0.11,0.16,0.17,40,41,Ethanol 1 ppm
2137,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2138,0.04,0.11,0.16,0.17,40,41,Ethanol 1 ppm
2139,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2140,0.04,0.11,0.16,0.17,40,41,Ethanol 1 ppm
2141,0.04,0.11,0.16,0.17,40,41,Ethanol 1 ppm
2142,0.04,0.11,0.16,0.17,40,41,Ethanol 1 ppm
2143,0.04,0.11,0.16,0.17,40,41,Ethanol 1 ppm
2144,0.04,0.11,0.16,0.17,40,41,Ethanol 1 ppm
2145,0.04,0.11,0.16,0.17,40,41,Ethanol 1 ppm
2146,0.04,0.11,0.16,0.17,40,41,Ethanol 1 ppm
2147,0.04,0.11,0.17,0.17,40,41,Ethanol 1 ppm
2148,0.04,0.11,0.17,0.17,40,41,Ethanol 1 ppm
2149,0.04,0.11,0.17,0.17,40,41,Ethanol 1 ppm
2150,0.04,0.11,0.17,0.17,40,41,Ethanol 1 ppm
2151,0.04,0.11,0.16,0.17,40,41,Ethanol 1 ppm
2152,0.04,0.11,0.16,0.17,40,41,Ethanol 1 ppm
2153,0.04,0.11,0.16,0.17,40,41,Ethanol 1 ppm
2154,0.04,0.11,0.16,0.17,40,41,Ethanol 1 ppm
2155,0.04,0.11,0.16,0.17,40,41,Ethanol 1 ppm
2156,0.04,0.11,0.16,0.17,40,41,Ethanol 1 ppm
2157,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2158,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2159,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2160,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2161,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2162,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2163,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2164,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2165,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2166,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2167,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2168,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2169,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2170,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2171,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2172,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2173,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2174,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2175,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2176,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2177,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2178,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2179,0.04,0.11,0.16,0.17,40,41,Ethanol 1 ppm
2180,0.04,0.11,0.16,0.18,40,41,Ethanol 1 ppm
2181,0.04,0.1,0.16,0.18,40,41,Ethanol 1 ppm
2182,0.04,0.1,0.16,0.18,40,41,Ethanol 1 ppm
2183,0.04,0.1,0.16,0.18,40,41,Ethanol 1 ppm
2184,0.04,0.1,0.16,0.18,40,41,Ethanol 1 ppm
2185,0.04,0.1,0.16,0.18,40,41,Ethanol 1 ppm
2186,0.04,0.1,0.16,0.18,40,41,Ethanol 1 ppm
2187,0.04,0.1,0.16,0.18,40,41,Ethanol 1 ppm
2188,0.04,0.1,0.16,0.18,40,41,Ethanol 1 ppm
2189,0.04,0.1,0.16,0.18,40,41,Ethanol 1 ppm
2190,0.04,0.1,0.16,0.18,40,41,Ethanol 1 ppm
2191,0.04,0.1,0.16,0.18,40,41,Ethanol 1 ppm
2192,0.04,0.1,0.16,0.18,40,41,Ethanol 1 ppm
2193,0.04,0.1,0.16,0.18,40,41,Ethanol 1 ppm
2194,0.04,0.1,0.16,0.18,40,41,Ethanol 1 ppm
2195,0.04,0.1,0.16,0.18,40,41,Ethanol 1 ppm
2196,0.04,0.1,0.16,0.18,40,41,Ethanol 1 ppm
2197,0.04,0.1,0.16,0.18,40,41,Ethanol 1 ppm
2198,0.04,0.1,0.16,0.18,40,41,Ethanol 1 ppm
2199,0.04,0.1,0.16,0.18,40,41,Ethanol 1 ppm
2200,0.04,0.1,0.16,0.17,40,41,Ethanol 1 ppm
2201,0.04,0.1,0.16,0.17,40,41,Ethanol 1 ppm
2202,0.04,0.1,0.16,0.17,40,41,Ethanol 1 ppm
2203,0.04,0.1,0.16,0.17,40,41,Ethanol 1 ppm
2204,0.04,0.1,0.16,0.17,40,41,Ethanol 1 ppm
2205,0.04,0.1,0.16,0.17,40,41,Ethanol 1 ppm
2206,0.04,0.1,0.16,0.17,40,41,Ethanol 1 ppm
2207,0.04,0.1,0.16,0.17,40,41,Ethanol 1 ppm
2208,0.04,0.1,0.16,0.17,40,41,Ethanol 1 ppm
2209,0.04,0.1,0.16,0.17,40,41,Ethanol 1 ppm
2210,0.04,0.1,0.16,0.17,40,41,Ethanol 1 ppm
2211,0.04,0.1,0.18,0.17,40,41,Ethanol 1 ppm
2212,0.04,0.1,0.24,0.17,40,41,Ethanol 1 ppm
2213,0.04,0.1,0.34,0.17,40,41,Ethanol 1 ppm
2214,0.04,0.1,0.46,0.18,40,41,Ethanol 1 ppm
2215,0.04,0.11,0.56,0.18,40,41,Ethanol 1 ppm
2216,0.04,0.12,0.67,0.18,40,41,Ethanol 1 ppm
2217,0.04,0.15,0.81,0.18,40,41,Ethanol 1 ppm
2218,0.04,0.19,0.94,0.18,40,41,Ethanol 1 ppm
2219,0.04,0.24,1.04,0.18,40,41,Ethanol 1 ppm
2220,0.04,0.28,1.11,0.18,40,41,Ethanol 1 ppm
2221,0.04,0.31,1.14,0.18,40,41,Ethanol 1 ppm
2222,0.04,0.33,1.15,0.18,40,41,Ethanol 1 ppm
2223,0.04,0.33,1.13,0.17,40,41,Ethanol 1 ppm
2224,0.04,0.42,1.08,0.17,40,41,Ethanol 1 ppm
2225,0.04,1.04,1.02,0.17,40,41,Ethanol 1 ppm
2226,0.04,1.44,0.99,0.17,40,41,Ethanol 1 ppm
2227,0.07,1.48,1.01,0.17,40,41,Ethanol 1 ppm
2228,0.08,1.46,0.98,0.17,40,41,Ethanol 1 ppm
2229,0.09,1.42,0.95,0.17,40,41,Ethanol 1 ppm
2230,0.09,1.46,0.95,0.17,40,41,Ethanol 1 ppm
2231,0.09,1.47,0.97,0.17,40,41,Ethanol 1 ppm
2232,0.12,1.46,0.99,0.17,40,41,Ethanol 1 ppm
2233,0.18,1.53,0.98,0.17,40,41,Ethanol 1 ppm
2234,0.23,1.55,0.98,0.17,40,41,Ethanol 1 ppm
2235,0.24,1.52,0.98,0.17,40,41,Ethanol 1 ppm
2236,0.25,1.5,1,0.17,40,41,Ethanol 1 ppm
2237,0.33,1.47,1.01,0.17,40,41,Ethanol 1 ppm
2238,0.47,1.45,1.01,0.17,40,41,Ethanol 1 ppm
2239,0.53,1.38,1.03,0.17,40,41,Ethanol 1 ppm
2240,0.53,1.35,1.04,0.17,40,41,Ethanol 1 ppm
2241,0.65,1.36,1.03,0.17,40,41,Ethanol 1 ppm
2242,0.77,1.36,1.02,0.17,40,41,Ethanol 1 ppm
2243,0.98,1.35,1,0.17,40,41,Ethanol 1 ppm
2244,1.14,1.32,0.98,0.17,40,41,Ethanol 1 ppm
2245,1.18,1.3,1,0.17,40,41,Ethanol 1 ppm
2246,1.14,1.27,1.05,0.17,40,41,Ethanol 1 ppm
2247,1.06,1.21,1.08,0.17,40,41,Ethanol 1 ppm
2248,0.96,1.16,1.09,0.17,40,41,Ethanol 1 ppm
2249,0.9,1.12,1.05,0.17,40,41,Ethanol 1 ppm
2250,0.91,1.09,1.02,0.18,40,41,Ethanol 1 ppm
2251,0.92,1.13,0.98,0.18,40,41,Ethanol 1 ppm
2252,0.86,1.27,0.94,0.18,40,41,Ethanol 1 ppm
2253,0.8,1.28,0.93,0.18,40,41,Ethanol 1 ppm
2254,0.75,1.22,0.96,0.18,40,41,Ethanol 1 ppm
2255,0.68,1.15,0.98,0.18,40,41,Ethanol 1 ppm
2256,0.65,1.09,0.96,0.18,40,41,Ethanol 1 ppm
2257,0.64,1.08,0.94,0.18,40,41,Ethanol 1 ppm
2258,0.59,1.06,0.92,0.18,40,41,Ethanol 1 ppm
2259,0.55,1.03,0.92,0.18,40,41,Ethanol 1 ppm
2260,0.52,1.06,0.92,0.18,40,41,Ethanol 1 ppm
2261,0.5,1.09,0.93,0.18,40,41,Ethanol 1 ppm
2262,0.5,1.1,0.93,0.18,40,41,Ethanol 1 ppm
2263,0.5,1.07,0.93,0.18,40,41,Ethanol 1 ppm
2264,0.46,1.02,0.9,0.18,40,41,Ethanol 1 ppm
2265,0.47,0.98,0.88,0.18,40,41,Ethanol 1 ppm
2266,0.47,0.93,0.85,0.18,40,41,Ethanol 1 ppm
2267,0.45,0.92,0.82,0.18,40,41,Ethanol 1 ppm
2268,0.41,0.98,0.8,0.18,40,41,Ethanol 1 ppm
2269,0.4,1.02,0.77,0.18,40,41,Ethanol 1 ppm
2270,0.43,1.04,0.76,0.17,40,41,Ethanol 1 ppm
2271,0.39,1.04,0.75,0.17,40,41,Ethanol 1 ppm
2272,0.38,0.99,0.73,0.17,40,41,Ethanol 1 ppm
2273,0.36,0.97,0.7,0.17,40,41,Ethanol 1 ppm
2274,0.38,0.97,0.68,0.17,40,41,Ethanol 1 ppm
2275,0.39,0.98,0.66,0.17,40,41,Ethanol 1 ppm
2276,0.38,0.97,0.64,0.17,40,41,Ethanol 1 ppm
2277,0.36,0.96,0.63,0.17,40,41,Ethanol 1 ppm
2278,0.36,0.95,0.62,0.17,40,41,Ethanol 1 ppm
2279,0.35,0.94,0.61,0.17,40,41,Ethanol 1 ppm
2280,0.32,0.93,0.61,0.17,40,41,Ethanol 1 ppm
2281,0.29,0.92,0.6,0.17,40,41,Ethanol 1 ppm
2282,0.28,0.91,0.59,0.17,40,41,Ethanol 1 ppm
2283,0.28,0.9,0.58,0.17,40,41,Ethanol 1 ppm
2284,0.26,0.89,0.57,0.17,40,41,Ethanol 1 ppm
2285,0.24,0.88,0.55,0.17,40,41,Ethanol 1 ppm
2286,0.23,0.87,0.54,0.17,40,41,Ethanol 1 ppm
2287,0.22,0.86,0.52,0.17,40,41,Ethanol 1 ppm
2288,0.23,0.83,0.51,0.17,40,41,Ethanol 1 ppm
2289,0.23,0.79,0.5,0.17,40,41,Ethanol 1 ppm
2290,0.21,0.77,0.49,0.17,40,41,Ethanol 1 ppm
2291,0.2,0.75,0.48,0.17,40,41,Ethanol 1 ppm
2292,0.17,0.73,0.48,0.17,40,41,Ethanol 1 ppm
2293,0.16,0.72,0.47,0.17,40,41,Ethanol 1 ppm
2294,0.16,0.7,0.46,0.17,40,41,Ethanol 1 ppm
2295,0.16,0.7,0.45,0.17,40,41,Ethanol 1 ppm
2296,0.21,0.7,0.44,0.17,40,41,Ethanol 1 ppm
2297,0.21,0.7,0.43,0.17,40,41,Ethanol 1 ppm
2298,0.18,0.67,0.43,0.17,40,41,Ethanol 1 ppm
2299,0.16,0.64,0.42,0.17,40,41,Ethanol 1 ppm
2300,0.16,0.62,0.41,0.17,40,41,Ethanol 1 ppm
2301,0.15,0.61,0.41,0.17,40,41,Ethanol 1 ppm
2302,0.14,0.59,0.4,0.17,40,41,Ethanol 1 ppm
2303,0.14,0.57,0.4,0.16,40,41,Ethanol 1 ppm
2304,0.14,0.55,0.39,0.17,40,41,Ethanol 1 ppm
2305,0.13,0.52,0.39,0.17,40,41,Ethanol 1 ppm
2306,0.12,0.49,0.39,0.17,40,41,Ethanol 1 ppm
2307,0.12,0.47,0.39,0.17,40,41,Ethanol 1 ppm
2308,0.12,0.46,0.38,0.17,40,41,Ethanol 1 ppm
2309,0.13,0.45,0.38,0.17,40,41,Ethanol 1 ppm
2310,0.13,0.43,0.37,0.17,40,41,Ethanol 1 ppm
2311,0.12,0.43,0.36,0.17,40,41,Ethanol 1 ppm
2312,0.11,0.42,0.36,0.17,40,41,Ethanol 1 ppm
2313,0.11,0.4,0.35,0.17,40,41,Ethanol 1 ppm
2314,0.12,0.4,0.34,0.17,40,41,Ethanol 1 ppm
2315,0.12,0.39,0.33,0.17,40,41,Ethanol 1 ppm
2316,0.11,0.4,0.33,0.17,40,41,Ethanol 1 ppm
2317,0.11,0.4,0.32,0.17,40,41,Ethanol 1 ppm
2318,0.1,0.41,0.32,0.17,40,41,Ethanol 1 ppm
2319,0.1,0.41,0.32,0.17,40,41,Ethanol 1 ppm
2320,0.09,0.41,0.32,0.17,40,41,Ethanol 1 ppm
2321,0.09,0.4,0.31,0.17,40,41,Ethanol 1 ppm
2322,0.09,0.39,0.31,0.17,40,41,Ethanol 1 ppm
2323,0.09,0.39,0.31,0.17,40,41,Ethanol 1 ppm
2324,0.09,0.38,0.31,0.17,40,41,Ethanol 1 ppm
2325,0.09,0.37,0.31,0.17,40,41,Ethanol 1 ppm
2326,0.09,0.37,0.31,0.17,40,41,Ethanol 1 ppm
2327,0.09,0.36,0.31,0.19,40,41,Ethanol 1 ppm
2328,0.08,0.36,0.3,0.31,40,41,Ethanol 1 ppm
2329,0.08,0.35,0.3,0.7,40,41,Ethanol 1 ppm
